,Al,Co,Cr,Cu,Fe,Mg,Mn,Ni,Si,Ti,V,Zn,Processing,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,YS,UTS,Elongation,Density
539,97.99737896,0,0.026051365,0.042632719,0.121279426,0.473723198,0.049312616,0,1.205755364,0.042447909,0,0.04141844,Solutionised  + Artificially peak aged,0.024689946,0.059211673,0.026417961,0.026286581,0.877195623,0.025538367,0.491915902,1.247829528,-0.00101705,-1.471886248,0.019173145,0.010908441,12.94401463,1.095308821,3.396895445,26.83712984,0.115993844,0.331171598,-0.003860301,27.07784826,8.665821354,1.249818355,0.126274616,79.9708528,6.55511424,1.21E-05,0.000549273,233.2153578,72.35463983,944.6927344,471.0493642,76.33934328,26.2202396,2.28E-05,1.27E-05,211,265.5,12.2,2.697824062
540,97.96997513,0,0,0,0.096956658,0.712879764,0.256248942,0,0.963939503,0,0,0,Solutionised  + Artificially peak aged,0.002636059,0.037297677,0.004970555,0.024860271,0.940469389,0.024885454,0.46813538,1.247747828,-0.001015116,-1.642494668,0.020052632,0.011404863,12.91099985,1.017858509,3.388209257,26.83206627,0.126532178,0.370451526,-0.004722623,27.07272292,8.459232474,1.250866098,0.136057854,79.92862385,6.997127126,9.67E-06,0.000488289,232.9135109,80.73376459,943.010175,418.3821525,76.2142416,25.42696167,2.28E-05,1.19E-05,370,385,10,2.696819337
541,97.89452407,0,0,0.093664773,0.169560844,1.224443869,0.059094882,0,0.558711557,0,0,0,Solutionised  + Artificially peak aged,0.002493477,0.036823323,0.00458986,0.022959508,1.531853931,0.023481082,0.447868658,1.247595235,-0.001043105,-1.978805371,0.022938398,0.013450788,12.85700164,0.639938995,3.375233564,26.69041037,0.111830814,0.323803695,-0.003897136,27.05464405,8.804982466,1.252659681,0.150913694,79.89069602,6.280395046,5.62E-06,0.000365966,233.3642281,70.00885923,939.7832521,340.5543496,75.99984905,29.02600866,2.28E-05,1.12E-05,235,283,26,2.691661528
542,97.89452407,0,0,0.093664773,0.169560844,1.224443869,0.059094882,0,0.558711557,0,0,0,Solutionised  + Artificially peak aged,0.002493477,0.036823323,0.00458986,0.022959508,1.531853931,0.023481082,0.447868658,1.247595235,-0.001043105,-1.978805371,0.022938398,0.013450788,12.85700164,0.639938995,3.375233564,26.69041037,0.111830814,0.323803695,-0.003897136,27.05464405,8.804982466,1.252659681,0.150913694,79.89069602,6.280395046,5.62E-06,0.000365966,233.3642281,70.00885923,939.7832521,340.5543496,75.99984905,29.02600866,2.28E-05,1.12E-05,235,283,26,2.691661528
543,97.80596584,0,0,0.00937452,0.077580085,0.84670579,0.276012906,0.001845378,0.96412291,0.013010866,0,0.005381711,Solutionised  + Artificially peak aged,0.014824434,0.049573683,0.017501518,0.025344233,0.97980739,0.024704579,0.493749747,1.247730004,-0.001092747,-1.701222715,0.021035572,0.012400317,12.89459617,1.051825762,3.385539179,26.82382388,0.127277661,0.386612538,-0.004848991,27.07787398,8.532159076,1.251237088,0.138462797,79.91401565,7.055870513,9.67E-06,0.000469975,232.7770245,80.91435043,943.1157984,404.9848159,76.1753013,24.80372847,2.28E-05,1.17E-05,282,298.3,13,2.695962515
544,97.80596584,0,0,0.00937452,0.077580085,0.84670579,0.276012906,0.001845378,0.96412291,0.013010866,0,0.005381711,Solutionised  + Artificially peak aged,0.014824434,0.049573683,0.017501518,0.025344233,0.97980739,0.024704579,0.493749747,1.247730004,-0.001092747,-1.701222715,0.021035572,0.012400317,12.89459617,1.051825762,3.385539179,26.82382388,0.127277661,0.386612538,-0.004848991,27.07787398,8.532159076,1.251237088,0.138462797,79.91401565,7.055870513,9.67E-06,0.000469975,232.7770245,80.91435043,943.1157984,404.9848159,76.1753013,24.80372847,2.28E-05,1.17E-05,309.6,330.5,14.8,2.695962515
545,97.80596584,0,0,0.00937452,0.077580085,0.84670579,0.276012906,0.001845378,0.96412291,0.013010866,0,0.005381711,Solutionised  + Artificially peak aged,0.014824434,0.049573683,0.017501518,0.025344233,0.97980739,0.024704579,0.493749747,1.247730004,-0.001092747,-1.701222715,0.021035572,0.012400317,12.89459617,1.051825762,3.385539179,26.82382388,0.127277661,0.386612538,-0.004848991,27.07787398,8.532159076,1.251237088,0.138462797,79.91401565,7.055870513,9.67E-06,0.000469975,232.7770245,80.91435043,943.1157984,404.9848159,76.1753013,24.80372847,2.28E-05,1.17E-05,314.9,333.7,15.4,2.695962515
546,97.80596584,0,0,0.00937452,0.077580085,0.84670579,0.276012906,0.001845378,0.96412291,0.013010866,0,0.005381711,Solutionised  + Artificially peak aged,0.014824434,0.049573683,0.017501518,0.025344233,0.97980739,0.024704579,0.493749747,1.247730004,-0.001092747,-1.701222715,0.021035572,0.012400317,12.89459617,1.051825762,3.385539179,26.82382388,0.127277661,0.386612538,-0.004848991,27.07787398,8.532159076,1.251237088,0.138462797,79.91401565,7.055870513,9.67E-06,0.000469975,232.7770245,80.91435043,943.1157984,404.9848159,76.1753013,24.80372847,2.28E-05,1.17E-05,299.9,338.1,15.9,2.695962515
547,97.80596584,0,0,0.00937452,0.077580085,0.84670579,0.276012906,0.001845378,0.96412291,0.013010866,0,0.005381711,Solutionised  + Artificially peak aged,0.014824434,0.049573683,0.017501518,0.025344233,0.97980739,0.024704579,0.493749747,1.247730004,-0.001092747,-1.701222715,0.021035572,0.012400317,12.89459617,1.051825762,3.385539179,26.82382388,0.127277661,0.386612538,-0.004848991,27.07787398,8.532159076,1.251237088,0.138462797,79.91401565,7.055870513,9.67E-06,0.000469975,232.7770245,80.91435043,943.1157984,404.9848159,76.1753013,24.80372847,2.28E-05,1.17E-05,276.7,306,16.8,2.695962515
548,97.80596584,0,0,0.00937452,0.077580085,0.84670579,0.276012906,0.001845378,0.96412291,0.013010866,0,0.005381711,Solutionised  + Artificially peak aged,0.014824434,0.049573683,0.017501518,0.025344233,0.97980739,0.024704579,0.493749747,1.247730004,-0.001092747,-1.701222715,0.021035572,0.012400317,12.89459617,1.051825762,3.385539179,26.82382388,0.127277661,0.386612538,-0.004848991,27.07787398,8.532159076,1.251237088,0.138462797,79.91401565,7.055870513,9.67E-06,0.000469975,232.7770245,80.91435043,943.1157984,404.9848159,76.1753013,24.80372847,2.28E-05,1.17E-05,165,246.2,29.2,2.695962515
549,97.78252202,0,0.101794801,0.11746439,0.170116111,1.116775953,0.037055233,0,0.579870211,0.042529135,0,0.051872147,Solutionised  + Artificially peak aged,0.005400363,0.039946019,0.008127716,0.022938993,1.500963391,0.023742132,0.447911635,1.247623607,-0.001146717,-2.179251868,0.022608406,0.013441467,12.85840249,0.719296339,3.377937737,26.79948356,0.152769798,0.412458627,-0.005878975,27.11473901,10.6276597,1.252618725,0.144918004,79.8638675,7.435441898,5.83E-06,0.000363229,233.2217007,74.10143373,941.5032529,398.000441,76.14121268,31.11638684,2.28E-05,1.12E-05,260,314,12.2,2.699513449
550,97.31862439,0,0,0.000424689,0.048325289,1.343533515,0.049123077,0,1.239556451,0,0,0.000412592,Solutionised  + Artificially peak aged,0.018706716,0.053355015,0.021415886,0.029190886,1.046136395,0.024268169,0.643249333,1.247704677,-0.001216447,-1.427573599,0.024915904,0.016529706,12.859231,1.096964251,3.380303402,26.68006507,0.091513836,0.334026977,-0.003128387,26.98725806,4.159537595,1.251646495,0.147118765,79.94887398,5.042696034,1.24E-05,0.000482534,232.7524403,61.24744929,943.3822993,377.2726114,75.94828708,21.9313037,2.26E-05,1.24E-05,231,302,12.3,2.678223339
551,97.83887749,0,0.130581367,0.074793116,0.243163057,0.698387295,0.049435462,0,0.870306536,0.042553654,0,0.051902025,Solutionised  + Artificially peak aged,0.011834224,0.046552925,0.01456386,0.02443134,1.125157461,0.024875126,0.467566231,1.247750801,-0.001139159,-1.908488824,0.021037552,0.012359684,12.90177086,0.956381707,3.390158336,26.94060492,0.172238397,0.475482291,-0.007166217,27.14530363,11.06146303,1.251265802,0.132489862,79.88810648,7.999765302,8.73E-06,0.000449893,233.0361919,77.30916939,944.6270336,471.7555361,76.41160822,33.13146554,2.28E-05,1.18E-05,276,328,12.2,2.705996889
552,97.91777697,0,0.026150808,0.160482813,0.12174223,0.671337762,0.247504019,0,0.774628156,0.028406628,0,0.051970616,Solutionised  + Artificially peak aged,0.007827746,0.042551845,0.01050787,0.02327293,1.133054113,0.024775702,0.433066376,1.247733311,-0.001110786,-2.050823594,0.019514339,0.010998382,12.90484527,0.924390929,3.386605158,26.88271674,0.141388132,0.412982813,-0.00555153,27.16757904,12.25524543,1.251364561,0.131313698,79.88993592,7.686920283,7.78E-06,0.000432463,233.194686,87.70781878,942.9222678,415.9357964,76.3323509,29.23248499,2.28E-05,1.11E-05,310.5,343,12.35,2.709417499
553,97.66275919,0,0.010960139,0.137083234,0.221588937,1.016045819,0.104720133,0,0.77299263,0,0,0.073849918,Solutionised  + Artificially peak aged,0.008370984,0.042976876,0.010985479,0.024647256,1.330917001,0.024247901,0.494913397,1.247685323,-0.001192269,-1.962624533,0.022604722,0.013686435,12.87435447,0.844124202,3.380671697,26.81490734,0.133892226,0.408765898,-0.005219655,27.13735534,11.1422723,1.252097471,0.139953517,79.88803883,6.681752388,7.76E-06,0.000408209,233.1253383,76.02767176,942.2864676,385.4348165,76.21742179,30.27637557,2.28E-05,1.12E-05,85,205,24.6,2.702262697
554,97.53282563,0,0.182501129,0.149330359,0.077679061,1.19359347,0.074026351,0.003233531,0.75297529,0.016425934,0,0.01740925,Solutionised  + Artificially peak aged,0.013171964,0.047691752,0.015882985,0.024949567,1.379891041,0.023952591,0.516917189,1.247653183,-0.001242344,-1.995793841,0.023309072,0.01460739,12.85039817,0.849174497,3.378604522,26.8560455,0.174211732,0.482312753,-0.007186803,27.11241989,9.94842731,1.252550435,0.14389301,79.86473123,7.232829403,7.56E-06,0.000392407,233.1055915,73.50371284,943.191835,414.4584412,76.17306628,29.9787943,2.27E-05,1.16E-05,329.35,348.8,14.4,2.697884609
555,97.53282563,0,0.182501129,0.149330359,0.077679061,1.19359347,0.074026351,0.003233531,0.75297529,0.016425934,0,0.01740925,Solutionised  + Artificially peak aged,0.013171964,0.047691752,0.015882985,0.024949567,1.379891041,0.023952591,0.516917189,1.247653183,-0.001242344,-1.995793841,0.023309072,0.01460739,12.85039817,0.849174497,3.378604522,26.8560455,0.174211732,0.482312753,-0.007186803,27.11241989,9.94842731,1.252550435,0.14389301,79.86473123,7.232829403,7.56E-06,0.000392407,233.1055915,73.50371284,943.191835,414.4584412,76.17306628,29.9787943,2.27E-05,1.16E-05,331.26,349,14.8,2.697884609
556,97.53282563,0,0.182501129,0.149330359,0.077679061,1.19359347,0.074026351,0.003233531,0.75297529,0.016425934,0,0.01740925,Solutionised  + Artificially peak aged,0.013171964,0.047691752,0.015882985,0.024949567,1.379891041,0.023952591,0.516917189,1.247653183,-0.001242344,-1.995793841,0.023309072,0.01460739,12.85039817,0.849174497,3.378604522,26.8560455,0.174211732,0.482312753,-0.007186803,27.11241989,9.94842731,1.252550435,0.14389301,79.86473123,7.232829403,7.56E-06,0.000392407,233.1055915,73.50371284,943.191835,414.4584412,76.17306628,29.9787943,2.27E-05,1.16E-05,326.5,353.9,15.2,2.697884609
557,97.53282563,0,0.182501129,0.149330359,0.077679061,1.19359347,0.074026351,0.003233531,0.75297529,0.016425934,0,0.01740925,Solutionised  + Artificially peak aged,0.013171964,0.047691752,0.015882985,0.024949567,1.379891041,0.023952591,0.516917189,1.247653183,-0.001242344,-1.995793841,0.023309072,0.01460739,12.85039817,0.849174497,3.378604522,26.8560455,0.174211732,0.482312753,-0.007186803,27.11241989,9.94842731,1.252550435,0.14389301,79.86473123,7.232829403,7.56E-06,0.000392407,233.1055915,73.50371284,943.191835,414.4584412,76.17306628,29.9787943,2.27E-05,1.16E-05,274.2,320,19.7,2.697884609
558,97.53282563,0,0.182501129,0.149330359,0.077679061,1.19359347,0.074026351,0.003233531,0.75297529,0.016425934,0,0.01740925,Solutionised  + Artificially peak aged,0.013171964,0.047691752,0.015882985,0.024949567,1.379891041,0.023952591,0.516917189,1.247653183,-0.001242344,-1.995793841,0.023309072,0.01460739,12.85039817,0.849174497,3.378604522,26.8560455,0.174211732,0.482312753,-0.007186803,27.11241989,9.94842731,1.252550435,0.14389301,79.86473123,7.232829403,7.56E-06,0.000392407,233.1055915,73.50371284,943.191835,414.4584412,76.17306628,29.9787943,2.27E-05,1.16E-05,206.7,295,29.7,2.697884609
559,97.53282563,0,0.182501129,0.149330359,0.077679061,1.19359347,0.074026351,0.003233531,0.75297529,0.016425934,0,0.01740925,Solutionised  + Artificially peak aged,0.013171964,0.047691752,0.015882985,0.024949567,1.379891041,0.023952591,0.516917189,1.247653183,-0.001242344,-1.995793841,0.023309072,0.01460739,12.85039817,0.849174497,3.378604522,26.8560455,0.174211732,0.482312753,-0.007186803,27.11241989,9.94842731,1.252550435,0.14389301,79.86473123,7.232829403,7.56E-06,0.000392407,233.1055915,73.50371284,943.191835,414.4584412,76.17306628,29.9787943,2.27E-05,1.16E-05,163.2,270.5,33.5,2.697884609
564,97.40102778,0,0,0.10664346,0,0.892229954,0.345388026,0,1.254710782,0,0,0,Solutionised  + Artificially peak aged,0.004046745,0.038922431,0.007054428,0.028179352,0.920186659,0.025175137,0.597800287,1.247793723,-0.001243485,-1.565952991,0.021866846,0.013923469,12.89154563,1.277430292,3.387267799,26.86473999,0.128019236,0.434398476,-0.005100725,27.10706113,9.057816148,1.250973235,0.134776847,79.92267034,6.556509874,1.26E-05,0.000492608,232.6555627,81.9259828,945.3060398,404.6916164,76.24476141,22.90992432,2.27E-05,1.18E-05,358.527364,393.001149,12,2.697407514
565,97.50069745,0,0.026147076,0.160459908,0.121724853,0.894989255,0.247468692,0,0.968146991,0.028402573,0,0.051963199,Solutionised  + Artificially peak aged,0.01235838,0.047149853,0.015311428,0.025999123,1.109844847,0.024786656,0.533561198,1.247745737,-0.001276513,-1.888460914,0.021902098,0.013592424,12.88218293,1.086173296,3.384800211,26.88746651,0.143885186,0.457934615,-0.005897105,27.16370164,11.22023418,1.251633291,0.134612922,79.88397066,7.249648778,9.71E-06,0.000441534,232.8625464,83.31447497,944.3565568,407.8224563,76.3094136,27.94108645,2.27E-05,1.13E-05,362,382.5,11.5,2.705540678
568,97.40268723,0,0.065301905,0.021373134,0.121602448,1.00585078,0.346107905,0,0.96717382,0.028373978,0,0.041528798,Solutionised  + Artificially peak aged,0.010356131,0.045390569,0.014004036,0.026201933,1.045296209,0.02463506,0.546314106,1.247725012,-0.001302619,-1.897364411,0.022760283,0.014465169,12.86421413,1.177429424,3.382590618,26.93467607,0.1667578,0.525040532,-0.00740135,27.14318654,10.09835923,1.251968845,0.13818134,79.85900434,7.844981305,9.70E-06,0.000433088,232.2836696,84.44438245,944.8368658,416.3567702,76.26258944,27.43708065,2.27E-05,1.14E-05,260,319.5,9.75,2.702198353
569,97.2911376,0,0,0.119466111,0,0.892419962,0.345461579,0,1.351514751,0,0,0,Solutionised  + Artificially peak aged,0.00513094,0.040014209,0.008127032,0.029017414,0.900982996,0.025345411,0.628836163,1.247816406,-0.001285517,-1.526723327,0.022185882,0.014425144,12.89223181,1.34987553,3.388477022,26.87985634,0.129049554,0.44903523,-0.005208346,27.11283404,9.056049053,1.250841444,0.133728858,79.92645639,6.473506065,1.35E-05,0.000500746,232.5941297,81.47176611,946.0902801,409.4873933,76.27617384,22.8935829,2.27E-05,1.19E-05,350,380,10,2.697544613
570,97.68939766,0,0.052381773,0.160728915,0.243857812,0.672367307,0.247883584,0,0.775816104,0,0.05346619,0.104100655,Solutionised  + Artificially peak aged,0.006110739,0.040974511,0.009221889,0.023681548,1.188935244,0.024904272,0.45938846,1.24775265,-0.001240326,-2.211647177,0.020460655,0.011969498,12.89453224,0.985418801,3.387420431,26.98627223,0.167480551,0.515229798,-0.007407817,27.23647933,13.48351664,1.251651675,0.127993178,79.85284391,8.291125018,7.79E-06,0.000411055,232.8576662,89.63475605,944.5893108,444.6807076,76.50159035,33.49630408,2.28E-05,1.09E-05,324,345,12,2.717847303
571,97.68939766,0,0.052381773,0.160728915,0.243857812,0.672367307,0.247883584,0,0.775816104,0,0.05346619,0.104100655,Solutionised  + Artificially peak aged,0.006110739,0.040974511,0.009221889,0.023681548,1.188935244,0.024904272,0.45938846,1.24775265,-0.001240326,-2.211647177,0.020460655,0.011969498,12.89453224,0.985418801,3.387420431,26.98627223,0.167480551,0.515229798,-0.007407817,27.23647933,13.48351664,1.251651675,0.127993178,79.85284391,8.291125018,7.79E-06,0.000411055,232.8576662,89.63475605,944.5893108,444.6807076,76.50159035,33.49630408,2.28E-05,1.09E-05,296,338,13,2.717847303
572,97.68939766,0,0.052381773,0.160728915,0.243857812,0.672367307,0.247883584,0,0.775816104,0,0.05346619,0.104100655,Solutionised  + Artificially peak aged,0.006110739,0.040974511,0.009221889,0.023681548,1.188935244,0.024904272,0.45938846,1.24775265,-0.001240326,-2.211647177,0.020460655,0.011969498,12.89453224,0.985418801,3.387420431,26.98627223,0.167480551,0.515229798,-0.007407817,27.23647933,13.48351664,1.251651675,0.127993178,79.85284391,8.291125018,7.79E-06,0.000411055,232.8576662,89.63475605,944.5893108,444.6807076,76.50159035,33.49630408,2.28E-05,1.09E-05,296,338,13,2.717847303
574,97.44655231,0,0,0.342124349,0.145988678,1.1181153,0.173131886,0,0.774087479,0,0,0,Solutionised  + Artificially peak aged,0.001227734,0.035931482,0.004286808,0.025340672,1.366887529,0.024227139,0.536499329,1.247688035,-0.001272418,-1.981497586,0.022997555,0.014443265,12.86021789,0.877763617,3.379405734,26.81857879,0.1298869,0.430556201,-0.005206479,27.17579214,11.97028986,1.252454974,0.139198525,79.87070179,6.563409697,7.77E-06,0.00039109,233.4483026,81.55612805,942.9323749,363.6550658,76.27153064,30.06671782,2.27E-05,1.09E-05,331,358,8,2.706227384
576,97.42142218,0,0,0.415233814,0.068195063,1.096830825,0.252526042,0,0.745792072,0,0,0,Solutionised  + Artificially peak aged,-0.000910831,0.033987644,0.002718031,0.025021372,1.369066297,0.024250664,0.529448054,1.247688702,-0.001283085,-2.049430722,0.022359749,0.013960624,12.85994059,0.883602524,3.378462712,26.8272899,0.128836411,0.435151684,-0.00519572,27.20252382,12.66396987,1.252519703,0.137642387,79.86383048,6.627745609,7.49E-06,0.000382065,233.5491486,85.79725297,942.8138163,352.1195417,76.27993744,29.01232876,2.27E-05,1.06E-05,360,405,8,2.7098034
577,97.42142218,0,0,0.415233814,0.068195063,1.096830825,0.252526042,0,0.745792072,0,0,0,Solutionised  + Artificially peak aged,-0.000910831,0.033987644,0.002718031,0.025021372,1.369066297,0.024250664,0.529448054,1.247688702,-0.001283085,-2.049430722,0.022359749,0.013960624,12.85994059,0.883602524,3.378462712,26.8272899,0.128836411,0.435151684,-0.00519572,27.20252382,12.66396987,1.252519703,0.137642387,79.86383048,6.627745609,7.49E-06,0.000382065,233.5491486,85.79725297,942.8138163,352.1195417,76.27993744,29.01232876,2.27E-05,1.06E-05,365,412,9,2.7098034
578,97.42142218,0,0,0.415233814,0.068195063,1.096830825,0.252526042,0,0.745792072,0,0,0,Solutionised  + Artificially peak aged,-0.000910831,0.033987644,0.002718031,0.025021372,1.369066297,0.024250664,0.529448054,1.247688702,-0.001283085,-2.049430722,0.022359749,0.013960624,12.85994059,0.883602524,3.378462712,26.8272899,0.128836411,0.435151684,-0.00519572,27.20252382,12.66396987,1.252519703,0.137642387,79.86383048,6.627745609,7.49E-06,0.000382065,233.5491486,85.79725297,942.8138163,352.1195417,76.27993744,29.01232876,2.27E-05,1.06E-05,375,420,9,2.7098034
579,97.42142218,0,0,0.415233814,0.068195063,1.096830825,0.252526042,0,0.745792072,0,0,0,Solutionised  + Artificially peak aged,-0.000910831,0.033987644,0.002718031,0.025021372,1.369066297,0.024250664,0.529448054,1.247688702,-0.001283085,-2.049430722,0.022359749,0.013960624,12.85994059,0.883602524,3.378462712,26.8272899,0.128836411,0.435151684,-0.00519572,27.20252382,12.66396987,1.252519703,0.137642387,79.86383048,6.627745609,7.49E-06,0.000382065,233.5491486,85.79725297,942.8138163,352.1195417,76.27993744,29.01232876,2.27E-05,1.06E-05,351,391,10,2.7098034
580,97.42142218,0,0,0.415233814,0.068195063,1.096830825,0.252526042,0,0.745792072,0,0,0,Solutionised  + Artificially peak aged,-0.000910831,0.033987644,0.002718031,0.025021372,1.369066297,0.024250664,0.529448054,1.247688702,-0.001283085,-2.049430722,0.022359749,0.013960624,12.85994059,0.883602524,3.378462712,26.8272899,0.128836411,0.435151684,-0.00519572,27.20252382,12.66396987,1.252519703,0.137642387,79.86383048,6.627745609,7.49E-06,0.000382065,233.5491486,85.79725297,942.8138163,352.1195417,76.27993744,29.01232876,2.27E-05,1.06E-05,357,415,10,2.7098034
